system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
00000000000000000070,652.0,652.0,628.0,635.0,558.0,237.0,165.0,128.0,105.0,204.0,652.0,652.0,Germany,251,0,0,17.8,9003,0,DEU,91.4,D20,Shrubland,Shrubland without tree cover,U420,Semi-natural and natural areas not in use,0.8,DE,DE1,DE13,DE132,17.5,18.2,41462780,0,0,7.4,8.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,746.0,746.0,746.0,608.0,271.0,189.0,146.0,427.0,746.0,746.0,746.0,746.0,Germany,0,0,0,24.4,9139,0,DEU,160.4,D20,Shrubland,Shrubland without tree cover,U120,Forestry,5.7,DE,DEA,DEA5,DEA58,130.7,38.8,41763136,0,0,3.6,3.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,994.0,994.0,961.0,641.0,369.0,268.0,213.0,177.0,152.0,450.0,883.0,839.0,Germany,0,0,0,4.79,12766,0,DEU,19.0,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,1.0,DE,DE4,DE40,DE40B,20.5,14.3,46023190,0,0,3.9,4.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,1133.0,1133.0,1066.0,722.0,382.0,273.0,214.0,177.0,152.0,319.0,745.0,740.0,Germany,72,0,0,12.79,12689,0,DEU,64.5,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,1.1,DE,DE4,DE40,DE405,10.2,13.7,45963320,0,0,7.0,7.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,998.0,998.0,934.0,680.0,344.0,244.0,191.0,158.0,162.0,204.0,875.0,998.0,Germany,46,0,0,22.4,9508,0,DEU,274.5,E10,Grassland,Grassland with sparse tree/shrub cover,U312,Road transport,1.4,DE,DE7,DE71,DE716,12.0,54.5,42362968,0,0,7.4,7.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,951.0,951.0,951.0,690.0,334.0,235.0,184.0,151.0,140.0,380.0,951.0,951.0,Germany,24,0,0,27.1,9886,0,DEU,187.0,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,3.4,DE,DE7,DE73,DE732,27.0,35.5,42943048,0,0,7.1,7.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a,1056.0,1056.0,1056.0,764.0,489.0,308.0,230.0,185.0,173.0,331.0,1056.0,1056.0,Germany,10,18,14,14.62,10500,0,DEU,109.7,E10,Grassland,Grassland with sparse tree/shrub cover,U312,Road transport,1.0,DE,DE8,DE80,DE80M,8.3,34.4,43843416,52,30,7.1,7.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c,804.0,804.0,804.0,519.0,272.0,194.0,152.0,150.0,234.0,421.0,804.0,804.0,Germany,0,0,0,24.7,9260,0,DEU,140.0,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,1.3,DE,DE9,DE94,DE94F,14.2,74.8,41963276,0,0,5.0,5.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,761.0,761.0,748.0,479.0,255.0,183.0,144.0,138.0,376.0,431.0,761.0,761.0,Germany,0,0,0,7.63,8854,0,DEU,26.0,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA2,DEA2B,13.3,18.9,41203090,0,0,4.5,4.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb,711.0,711.0,711.0,582.0,264.0,182.0,141.0,510.0,711.0,711.0,711.0,711.0,Germany,0,0,0,50.4,9000,0,DEU,103.7,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,4.3,DE,DEA,DEA2,DEA2A,40.5,32.2,41443118,0,0,4.4,4.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,1040.0,1040.0,1040.0,798.0,433.0,286.0,217.0,312.0,464.0,801.0,1040.0,1040.0,Germany,0,0,0,49.1,9760,0,DEU,120.8,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DEA,DEA4,DEA45,44.4,50.0,42743196,0,0,4.4,4.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,800.0,800.0,800.0,660.0,332.0,219.0,167.0,484.0,800.0,800.0,800.0,800.0,Germany,0,0,0,30.1,9256,0,DEU,64.5,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,4.9,DE,DEA,DEA5,DEA5B,81.8,46.7,41963150,0,0,3.4,3.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,1000.0,1000.0,974.0,710.0,349.0,246.0,192.0,159.0,135.0,524.0,957.0,915.0,Germany,0,0,0,34.8,12496,0,DEU,73.8,E10,Grassland,Grassland with sparse tree/shrub cover,U361,"Amenities, museum, leisure (e.g. parks, botanical gardens)",3.5,DE,DED,DED2,DED2E,33.4,113.0,45803124,0,0,6.0,6.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,782.0,782.0,782.0,524.0,268.0,190.0,149.0,123.0,105.0,446.0,782.0,782.0,Germany,0,22,34,8.52,11280,0,DEU,103.4,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.1,DE,DED,DED4,DED44,36.3,60.0,44743044,26,52,5.4,5.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,415.0,405.0,350.0,243.0,189.0,155.0,132.0,115.0,102.0,235.0,563.0,509.0,Germany,84,0,0,24.2,10919,0,DEU,531.0,E10,Grassland,Grassland with sparse tree/shrub cover,U361,"Amenities, museum, leisure (e.g. parks, botanical gardens)",2.4,DE,DEE,DEE0,DEE0A,44.6,74.5,44383152,0,0,7.2,7.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,1047.0,1047.0,1047.0,762.0,467.0,299.0,225.0,181.0,181.0,394.0,1047.0,1047.0,Germany,3,0,0,75.4,10299,0,DEU,543.4,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,3.0,DE,DEF,DEF0,DEF06,28.6,130.8,43563370,0,0,6.3,6.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,587.0,587.0,587.0,424.0,320.0,186.0,135.0,107.0,89.0,154.0,587.0,587.0,Germany,0,0,0,58.9,9788,0,DEU,149.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE11,DE113,38.7,18.7,42782830,0,0,4.9,5.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,546.0,546.0,546.0,394.0,366.0,198.0,138.0,107.0,88.0,277.0,546.0,546.0,Germany,2,0,0,35.7,10099,0,DEU,296.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.5,DE,DE1,DE11,DE11C,50.3,41.4,43262834,0,0,6.6,6.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,585.0,585.0,585.0,406.0,300.0,180.0,132.0,105.0,88.0,224.0,585.0,585.0,Germany,3,0,0,14.57,9885,0,DEU,214.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.5,DE,DE1,DE11,DE114,54.5,58.4,42942840,0,0,6.2,6.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,571.0,571.0,571.0,353.0,276.0,170.0,126.0,101.0,85.0,262.0,571.0,571.0,Germany,0,0,0,13.46,10265,0,DEU,106.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE11,DE11C,31.5,29.3,43522846,0,0,6.2,6.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,809.0,809.0,677.0,427.0,252.0,185.0,147.0,123.0,105.0,120.0,696.0,809.0,Germany,16,0,0,31.0,9612,0,DEU,713.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE1,DE11,DE118,24.2,59.1,42522884,0,0,7.1,7.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,620.0,620.0,620.0,435.0,257.0,170.0,129.0,105.0,88.0,298.0,620.0,620.0,Germany,1,0,0,48.3,9974,0,DEU,274.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.3,DE,DE1,DE11,DE11A,46.9,14.8,43082888,0,0,6.4,6.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,574.0,574.0,574.0,354.0,191.0,137.0,108.0,89.0,76.0,267.0,574.0,574.0,Germany,0,0,0,18.33,10048,0,DEU,362.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.6,DE,DE1,DE11,DE11A,52.7,35.4,43182888,0,0,6.0,6.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,608.0,608.0,608.0,354.0,198.0,143.0,113.0,94.0,80.0,239.0,608.0,608.0,Germany,1,0,0,21.7,10124,0,DEU,466.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE11,DE11A,46.5,57.3,43302904,0,0,6.4,6.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,597.0,597.0,597.0,360.0,197.0,142.0,112.0,93.0,79.0,238.0,597.0,597.0,Germany,79,0,0,29.3,10049,0,DEU,453.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.6,DE,DE1,DE11,DE11A,55.2,30.6,43182906,0,0,7.3,7.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,738.0,738.0,738.0,480.0,250.0,178.0,140.0,116.0,99.0,210.0,738.0,738.0,Germany,1,0,0,57.0,9860,0,DEU,240.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE11,DE11B,36.3,65.7,42902928,0,0,6.1,6.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,671.0,671.0,623.0,339.0,205.0,151.0,120.0,101.0,87.0,172.0,671.0,671.0,Germany,44,0,0,21.2,9975,0,DEU,238.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.8,DE,DE1,DE11,DE11B,32.6,33.3,43082928,0,0,7.2,7.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,848.0,848.0,820.0,533.0,284.0,203.0,160.0,133.0,113.0,214.0,848.0,848.0,Germany,52,0,0,34.9,9862,0,DEU,160.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.6,DE,DE1,DE11,DE11B,33.8,57.3,42902960,0,0,7.1,7.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,582.0,582.0,582.0,582.0,582.0,391.0,200.0,142.0,111.0,228.0,582.0,582.0,Germany,12,0,0,18.8,9379,0,DEU,257.7,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.9,DE,DE1,DE12,DE12C,49.2,23.6,42162812,0,0,6.6,6.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,617.0,617.0,617.0,617.0,617.0,583.0,227.0,157.0,182.0,443.0,617.0,617.0,Germany,1,0,0,37.4,9319,0,DEU,138.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE12,DE12C,30.4,37.5,42062826,0,0,5.1,5.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,857.0,857.0,719.0,475.0,273.0,198.0,157.0,131.0,113.0,120.0,745.0,857.0,Germany,62,0,0,25.4,9431,0,DEU,91.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.0,DE,DE1,DE12,DE128,26.9,35.1,42242908,0,0,7.1,7.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,454.0,454.0,454.0,454.0,454.0,396.0,165.0,115.0,158.0,454.0,454.0,454.0,Germany,0,0,0,8.26,9111,0,DEU,339.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.5,DE,DE1,DE13,DE13A,23.2,72.0,41702722,0,0,5.7,6.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,452.0,452.0,452.0,452.0,423.0,214.0,133.0,99.0,80.0,234.0,452.0,452.0,Germany,23,0,0,23.7,9269,0,DEU,513.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.4,DE,DE1,DE13,DE13A,40.2,34.0,41982722,0,0,7.0,7.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,454.0,454.0,454.0,454.0,454.0,396.0,165.0,115.0,158.0,454.0,454.0,454.0,Germany,0,0,0,6.64,9101,0,DEU,198.7,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.5,DE,DE1,DE13,DE13A,31.4,114.6,41682724,0,0,5.4,5.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,454.0,454.0,454.0,454.0,403.0,221.0,136.0,101.0,81.0,197.0,454.0,454.0,Germany,1,0,0,50.6,9307,0,DEU,143.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE13,DE13A,38.4,30.4,42042724,0,0,6.4,6.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,465.0,465.0,465.0,465.0,465.0,312.0,159.0,113.0,90.0,290.0,465.0,465.0,Germany,0,0,0,16.43,9189,0,DEU,97.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.1,DE,DE1,DE13,DE13A,27.6,29.1,41862732,0,0,5.5,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,471.0,471.0,471.0,471.0,471.0,371.0,169.0,118.0,101.0,341.0,471.0,471.0,Germany,3,0,0,35.4,9218,0,DEU,87.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE13,DE13A,30.4,48.5,41902738,0,0,6.6,6.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,471.0,471.0,471.0,471.0,471.0,324.0,163.0,115.0,90.0,272.0,471.0,471.0,Germany,0,0,0,12.58,9245,0,DEU,146.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.3,DE,DE1,DE13,DE13A,38.4,21.1,41942740,0,0,5.3,5.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,562.0,562.0,418.0,340.0,258.0,163.0,122.0,98.0,82.0,80.0,479.0,542.0,Germany,0,0,0,47.6,9020,0,DEU,101.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.2,DE,DE1,DE13,DE132,28.4,88.4,41502756,0,0,4.6,4.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,555.0,555.0,555.0,555.0,555.0,496.0,203.0,141.0,138.0,344.0,555.0,555.0,Germany,1,0,0,44.9,9149,0,DEU,167.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE13,DE133,46.2,40.2,41782772,0,0,5.2,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,486.0,486.0,486.0,472.0,392.0,175.0,122.0,95.0,78.0,103.0,486.0,486.0,Germany,2,0,0,24.5,9331,0,DEU,235.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE13,DE136,42.8,25.5,42082774,0,0,6.5,6.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,504.0,504.0,504.0,476.0,414.0,189.0,130.0,100.0,82.0,116.0,504.0,504.0,Germany,13,0,0,40.1,9368,0,DEU,600.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.3,DE,DE1,DE13,DE135,43.2,69.6,42142780,0,0,6.9,7.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,523.0,523.0,523.0,523.0,523.0,344.0,178.0,127.0,99.0,216.0,523.0,523.0,Germany,1,0,0,35.2,9302,0,DEU,85.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.1,DE,DE1,DE13,DE136,31.0,41.6,42022782,0,0,4.9,5.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,451.0,451.0,451.0,451.0,451.0,451.0,166.0,115.0,285.0,451.0,451.0,451.0,Germany,17,0,0,73.9,9928,0,DEU,107.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.0,DE,DE1,DE14,DE148,51.1,22.1,43022722,0,0,7.2,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,454.0,454.0,454.0,454.0,454.0,454.0,167.0,116.0,253.0,454.0,454.0,454.0,Germany,0,0,0,52.5,9950,0,DEU,84.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE14,DE148,33.7,56.0,43042730,0,0,5.3,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,433.0,433.0,433.0,433.0,433.0,433.0,159.0,110.0,402.0,433.0,433.0,433.0,Germany,0,0,0,55.0,10043,0,DEU,103.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE1,DE14,DE148,26.4,33.6,43182730,0,0,5.0,5.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,430.0,430.0,430.0,430.0,430.0,430.0,158.0,116.0,430.0,430.0,430.0,430.0,Germany,0,0,0,65.9,10077,0,DEU,91.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.8,DE,DE1,DE14,DE148,37.9,42.9,43222730,0,0,5.4,5.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,449.0,449.0,449.0,449.0,449.0,449.0,165.0,114.0,290.0,449.0,449.0,449.0,Germany,1,0,0,118.2,10044,0,DEU,478.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.7,DE,DE1,DE14,DE148,58.9,129.7,43182744,0,0,5.3,5.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,455.0,455.0,455.0,455.0,455.0,455.0,167.0,116.0,248.0,455.0,455.0,455.0,Germany,0,0,0,56.2,10063,0,DEU,151.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.2,DE,DE1,DE14,DE148,33.3,42.3,43202746,0,0,5.5,5.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,484.0,484.0,484.0,405.0,484.0,323.0,166.0,118.0,93.0,167.0,484.0,484.0,Germany,0,0,0,75.9,9892,0,DEU,63.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.6,DE,DE1,DE14,DE146,55.9,30.3,42962764,0,0,6.0,6.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,463.0,463.0,463.0,421.0,411.0,260.0,148.0,108.0,85.0,122.0,463.0,463.0,Germany,3,0,0,52.0,9599,0,DEU,222.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.9,DE,DE1,DE14,DE149,50.8,18.0,42502766,0,0,6.6,6.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,489.0,489.0,489.0,359.0,489.0,335.0,169.0,119.0,99.0,254.0,489.0,489.0,Germany,110,0,0,104.0,10122,0,DEU,292.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.4,DE,DE1,DE14,DE146,58.2,117.6,43302778,0,0,7.2,7.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,512.0,512.0,512.0,430.0,459.0,298.0,166.0,120.0,95.0,125.0,512.0,512.0,Germany,0,0,0,139.1,9787,0,DEU,106.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),15.0,DE,DE1,DE14,DE146,164.7,64.5,42782782,0,0,6.4,6.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,504.0,504.0,504.0,369.0,391.0,190.0,130.0,101.0,82.0,165.0,504.0,504.0,Germany,0,0,0,62.9,9931,0,DEU,59.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE1,DE14,DE146,16.6,43.6,43022782,0,0,4.7,4.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,538.0,538.0,538.0,510.0,538.0,413.0,192.0,134.0,105.0,221.0,538.0,538.0,Germany,2,0,0,26.4,9884,0,DEU,489.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE14,DE145,34.8,59.0,42942810,0,0,6.6,6.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,599.0,599.0,554.0,413.0,280.0,176.0,131.0,105.0,88.0,87.0,552.0,599.0,Germany,1,0,0,77.9,9600,0,DEU,282.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE1,DE14,DE142,26.7,60.3,42502820,0,0,5.7,5.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,378.0,378.0,378.0,378.0,378.0,378.0,139.0,241.0,378.0,378.0,378.0,378.0,Germany,4,0,0,63.0,10664,0,DEU,138.3,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),7.8,DE,DE2,DE21,DE21D,101.1,9.7,44102722,0,0,6.9,7.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,356.0,356.0,356.0,356.0,356.0,356.0,131.0,177.0,356.0,356.0,356.0,356.0,Germany,1,25,28,21.0,11279,0,DEU,107.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.1,DE,DE2,DE21,DE21K,55.8,0.0,44742732,12,62,6.4,6.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,402.0,402.0,402.0,402.0,402.0,402.0,148.0,143.0,402.0,402.0,402.0,402.0,Germany,0,0,0,43.9,10679,0,DEU,261.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.0,DE,DE2,DE21,DE21N,44.6,40.0,44122736,0,0,6.4,6.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,302.0,302.0,302.0,302.0,302.0,302.0,114.0,118.0,302.0,302.0,302.0,302.0,Germany,1,20,11,30.9,11764,0,DEU,202.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.2,DE,DE2,DE21,DE21M,33.3,19.2,45182740,19,61,4.7,5.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,399.0,399.0,399.0,399.0,399.0,399.0,147.0,148.0,399.0,399.0,399.0,399.0,Germany,1,0,0,71.8,10514,0,DEU,154.3,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.2,DE,DE2,DE21,DE21N,53.2,33.1,43882738,0,0,5.7,6.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,408.0,408.0,408.0,385.0,408.0,408.0,150.0,115.0,408.0,408.0,408.0,408.0,Germany,1,0,0,112.1,10615,0,DEU,142.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),10.9,DE,DE2,DE21,DE21N,136.3,25.6,44042740,0,0,6.9,7.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,355.0,355.0,355.0,352.0,355.0,355.0,131.0,92.0,355.0,355.0,355.0,355.0,Germany,25,0,0,32.7,11344,0,DEU,38.3,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE2,DE21,DE21K,31.8,15.2,44802744,0,0,7.2,7.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,404.0,404.0,404.0,404.0,404.0,404.0,149.0,149.0,404.0,404.0,404.0,404.0,Germany,0,0,0,61.6,11057,0,DEU,108.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.9,DE,DE2,DE21,DE21F,39.5,52.8,44522744,0,0,4.8,5.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,320.0,320.0,320.0,320.0,320.0,320.0,118.0,81.0,320.0,320.0,320.0,320.0,Germany,0,0,0,104.5,11644,0,DEU,278.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),7.0,DE,DE2,DE21,DE21M,65.4,61.4,45062748,0,0,5.2,5.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,322.0,322.0,322.0,322.0,322.0,322.0,119.0,82.0,322.0,322.0,322.0,322.0,Germany,0,0,0,319.0,11684,0,DEU,149.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),28.3,DE,DE2,DE21,DE21M,319.6,55.3,45102750,0,0,4.7,4.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,420.0,420.0,420.0,409.0,420.0,420.0,155.0,107.0,370.0,420.0,420.0,420.0,Germany,0,0,0,64.4,10576,0,DEU,149.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.0,DE,DE2,DE21,DE21N,31.7,112.2,43982748,0,0,5.9,6.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,326.0,326.0,326.0,326.0,326.0,326.0,120.0,83.0,326.0,326.0,326.0,326.0,Germany,0,0,0,29.9,11786,0,DEU,55.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.2,DE,DE2,DE21,DE21M,27.3,22.9,45202754,0,0,4.9,5.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
